ID_Punto,Nome_Punto,Longitudine,Latitudine,is_tbd
st-johns-antigua-and-barbuda,"St. John’s, Antigua and Barbuda",-61.85793858453698,17.05148365600316,False
dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",-61.84685007059131,17.159562620478198,False
le-lamentin-martinique,"Le Lamentin, Martinique",-61.094267250528915,14.615536344106692,False
canefield-dominica,"Canefield, Dominica",-61.384843216557165,15.303329396919429,False
seixal-portugal,"Seixal, Portugal",-9.107390016020597,38.642277931043054,False
accra-ghana,"Accra, Ghana",-0.201097497196668,5.558283401661053,False
majuro-marshall-islands,"Majuro, Marshall Islands",171.18569515329136,7.11624449220941,False
pohnpei-micronesia,"Pohnpei, Micronesia",159.070334,7.786486,False
tarawa-kiribati,"Tarawa, Kiribati",172.97909999999962,1.329099999999538,False
yaren-nauru,"Yaren, Nauru",166.9210999999995,0.546700000000151,False
kosrae-micronesia,"Kosrae, Micronesia",163.00810000000064,5.327899999999427,False
kwajalein-marshall-islands,"Kwajalein, Marshall Islands",167.4243696928496,9.189776771931857,False
lagos-nigeria,"Lagos, Nigeria",3.423216341555379,6.438874849613729,False
apia-samoa,"Apia, Samoa",-171.7666841189259,-13.83367556515764,False
pago-pago-american-samoa,"Pago Pago, American Samoa",-170.69571319792425,-14.276549258314652,False
sungai-kakap-indonesia,"Sungai Kakap, Indonesia",109.18320001394063,-0.067055880871205,False
monaco-monaco,"Monaco, Monaco",7.417647105613144,43.732621985131885,False
jeddah-saudi-arabia,"Jeddah, Saudi Arabia",39.18276132165815,21.481258967424996,False
gibraltar-gibraltar,"Gibraltar, Gibraltar",-5.347675882562271,36.155938394333255,False
al-seeb-oman,"Al Seeb, Oman",58.176107241594856,23.684699958424957,False
tanjung-pinggir-indonesia,"Tanjung Pinggir, Indonesia",104.0166370000003,1.066798000000349,False
rengit-malaysia,"Rengit, Malaysia",103.14765741457559,1.677136908543797,False
bahar-ic-caghaq-malta,"Bahar ic-Caghaq, Malta",14.45875539887589,35.93405994507042,False
pozzallo-italy,"Pozzallo, Italy",14.85387230647139,36.733723588899274,False
totness-suriname,"Totness, Suriname",-56.37537410906212,5.886630889468524,False
baillif-guadeloupe,"Baillif, Guadeloupe",-61.71394454591877,16.02894096235337,False
needhams-point-barbados,"Needham’s Point, Barbados",-59.61272533131711,13.078788771964126,False
basseterre-saint-kitts-and-nevis,"Basseterre, Saint Kitts and Nevis",-62.73122898151489,17.298452350470114,False
rodney-bay-saint-lucia,"Rodney Bay, Saint Lucia",-60.98855443479185,14.035627463902806,False
kokopo-papua-new-guinea,"Kokopo, Papua New Guinea",152.27462456569725,-4.342345484470949,False
kimbe-papua-new-guinea,"Kimbe, Papua New Guinea",150.13873740690366,-5.551156943700584,False
arawa-papua-new-guinea,"Arawa, Papua New Guinea",155.56781070933528,-6.225626589587894,False
lae-papua-new-guinea,"Lae, Papua New Guinea",146.9929632682127,-6.742790426839873,False
popondetta-papua-new-guinea,"Popondetta, Papua New Guinea",148.29347504222986,-8.604481957230574,False
alotau-papua-new-guinea,"Alotau, Papua New Guinea",150.4587811254958,-10.315707376355984,False
kerema-papua-new-guinea,"Kerema, Papua New Guinea",145.77174831301969,-7.963732377083875,False
daru-papua-new-guinea,"Daru, Papua New Guinea",143.2099825496737,-9.078178461616169,False
madang-papua-new-guinea,"Madang, Papua New Guinea",145.78493189743045,-5.233684557346384,False
mtunzini-south-africa,"Mtunzini, South Africa",31.75786423777489,-28.950640880887153,False
maputo-mozambique,"Maputo, Mozambique",32.58061756117876,-25.968533089796413,False
dar-es-salaam-tanzania,"Dar Es Salaam, Tanzania",39.26967532258757,-6.823229228025631,False
catania-italy,"Catania, Italy",15.067446373923563,37.51158912057901,False
tripoli-lebanon,"Tripoli, Lebanon",35.85913086364927,34.43942017407265,False
zafarana-egypt,"Zafarana, Egypt",32.649855793379736,29.116686929125173,False
cartagena-colombia,"Cartagena, Colombia",-75.50568282259698,10.386695392812182,False
kelibia-tunisia,"Kelibia, Tunisia",11.089910129147581,36.8493105782478,False
manasquan-nj-united-states,"Manasquan, NJ, United States",-74.04704127778734,40.12334092150613,False
sriracha-thailand,"Sriracha, Thailand",100.93056914143179,13.174368777461584,False
vung-tau-vietnam,"Vung Tau, Vietnam",107.07919759818566,10.341846070577743,False
ballesteros-philippines,"Ballesteros, Philippines",121.51395299746949,18.40940773757574,False
deep-water-bay-china,"Deep Water Bay, China",114.18397772134277,22.24943935172405,False
morant-point-jamaica,"Morant Point, Jamaica",-76.18434445120167,17.918365683335878,False
keawaula-hi-united-states,"Keawaula, HI, United States",-158.2420376129735,21.548768815961424,False
tanguisson-point-guam,"Tanguisson Point, Guam",144.80934665104422,13.549098008782185,False
vanimo-papua-new-guinea,"Vanimo, Papua New Guinea",141.29985206689105,-2.689686209025461,False
wewak-papua-new-guinea,"Wewak, Papua New Guinea",143.65832207581576,-3.580017060976444,False
lorengau-papua-new-guinea,"Lorengau, Papua New Guinea",147.27904704992326,-2.034973696257618,False
port-antonio-jamaica,"Port Antonio, Jamaica",-76.44607954957705,18.176323584205434,False
bull-bay-jamaica,"Bull Bay, Jamaica",-76.66665199999949,17.949940999999754,False
negril-jamaica,"Negril, Jamaica",-78.3482567,18.278668550000276,False
montego-bay-jamaica,"Montego Bay, Jamaica",-77.92137900000012,18.46936000000036,False
black-river-jamaica,"Black River, Jamaica",-77.84837204999995,18.023692299999826,False
ocho-rios-jamaica,"Ocho Rios, Jamaica",-77.10319145653189,18.398554763480092,False
port-vila-vanuatu,"Port Vila, Vanuatu",168.32280655638846,-17.73033029960228,False
jacksonville-fl-united-states,"Jacksonville, FL, United States",-81.65573950099538,30.33176074674755,False
skalvik-sweden,"Skalvik, Sweden",12.68326837539771,56.68318839192751,False
vestero-denmark,"Vestero, Denmark",10.966960997494754,57.272250331765626,False
lyngsa-denmark,"Lyngsa, Denmark",10.514617567940144,57.244805156352555,False
deeside-clwyd-united-kingdom,"Deeside Clwyd, United Kingdom",-3.027560338653928,53.201726854005564,False
clonshaugh-ireland,"Clonshaugh, Ireland",-6.197919420866779,53.41005646403016,False
glen-lyon-united-kingdom,"Glen Lyon, United Kingdom",-4.333418788572565,60.33307401281914,False
abu-talat-egypt,"Abu Talat, Egypt",29.702494600068096,31.071848731738037,False
chabahar-iran,"Chabahar, Iran",60.62962112850147,25.298225757613157,False
bandar-abbas-iran,"Bandar Abbas, Iran",56.2743507763158,27.187166634918263,False
valdez-ak-united-states,"Valdez, AK, United States",-146.35334076333427,61.13035268631903,False
coleraine-united-kingdom,"Coleraine, United Kingdom",-6.676190566430063,55.13073527680774,False
moroni-comoros,"Moroni, Comoros",43.24340297631166,-11.700694108521688,False
maria-chiquita-panama,"Maria Chiquita, Panama",-79.75354358290546,9.437336030723529,False
sventoji-lithuania,"Sventoji, Lithuania",21.08238351913671,56.0282882271951,False
matthew-town-bahamas,"Matthew Town, Bahamas",-73.68307669187324,20.95051347324147,False
port-au-prince-haiti,"Port-au-Prince, Haiti",-72.34313623484967,18.542691638169746,False
redondo-beach-ca-united-states,"Redondo Beach, CA, United States",-118.3880254912181,33.844471699903785,False
colombo-sri-lanka,"Colombo, Sri Lanka",79.87199030952667,6.926734329228445,False
al-faw-iraq,"Al Faw, Iraq",48.531778136227075,29.923295047889447,False
papenoo-french-polynesia,"Papenoo, French Polynesia",-149.44108576832946,-17.51233961268075,False
lowestoft-united-kingdom,"Lowestoft, United Kingdom",1.729174572880337,52.47136138660393,False
krst-norway,"Kårstø, Norway",5.524386728065418,59.27926561977106,False
lista-norway,"Lista, Norway",6.786928999999851,58.06444,False
tanjung-pandan-indonesia,"Tanjung Pandan, Indonesia",107.662926,-2.767443000000358,False
sines-portugal,"Sines, Portugal",-8.869599,37.957190000000196,False
tripoli-libya,"Tripoli, Libya",13.187271924606817,32.877298517745,False
schoelcher-martinique,"Schoelcher, Martinique",-61.11213699999982,14.629004999999763,False
willemstad-curaao,"Willemstad, Curaçao",-68.89646699999949,12.095587,False
fortaleza-brazil,"Fortaleza, Brazil",-38.542964866708125,-3.718833983135859,False
freetown-sierra-leone,"Freetown, Sierra Leone",-13.238099980411818,8.485330684414931,False
amwaj-island-bahrain,"Amwaj Island, Bahrain",50.57581965695888,26.228971616238493,False
al-kheesa-qatar,"Al-Kheesa, Qatar",51.51937367603625,25.294340911551398,False
al-khobar-saudi-arabia,"Al Khobar, Saudi Arabia",50.214198819384315,26.286171946143295,False
dubai-united-arab-emirates,"Dubai, United Arab Emirates",55.308433491830726,25.269340274513237,False
victoria-seychelles,"Victoria, Seychelles",55.445054488797076,-4.617612256899657,False
brean-united-kingdom,"Brean, United Kingdom",-3.010909959824159,51.293736519285474,False
tel-aviv-israel,"Tel Aviv, Israel",34.76967851042755,32.044596253282435,False
bari-italy,"Bari, Italy",16.866663849341016,41.12549190517644,False
al-hidd-bahrain,"Al Hidd, Bahrain",50.656190693773084,26.24158547784863,False
al-daayen-qatar,"Al Daayen, Qatar",51.45189325509,25.5385891916817,False
melaka-malaysia,"Melaka, Malaysia",102.22090025859913,2.273178376445331,False
qalhat-oman,"Qalhat, Oman",59.36666670000019,22.70000000000014,False
telisai-brunei,"Telisai, Brunei",114.57059854120693,4.703722436182512,False
mumbai-india,"Mumbai, India",72.87586599999976,19.07608000000048,False
brisbane-qld-australia,"Brisbane, QLD, Australia",153.0228269999997,-27.468880000000254,False
aqaba-jordan,"Aqaba, Jordan",35.005095000000225,29.581029499999897,False
haql-saudi-arabia,"Haql, Saudi Arabia",34.95220799999987,29.283851999999897,False
tympaki-greece,"Tympaki, Greece",24.768278120000296,35.07140756999981,False
mahuma-curaao,"Mahuma, Curaçao",-68.95694320562458,12.168897494151157,False
hollywood-fl-united-states,"Hollywood, FL, United States",-80.160161,26.010495,False
condado-beach-pr-united-states,"Condado Beach, PR, United States",-66.07795512628769,18.459899231626796,False
isla-verde-pr-united-states,"Isla Verde, PR, United States",-66.01687299999985,18.442036999999676,False
punta-salinas-pr-united-states,"Punta Salinas, PR, United States",-66.18575110125005,18.47299398772983,False
butler-bay-virgin-islands-u-s-,"Butler Bay, Virgin Islands (U.S.)",-64.8805299999999,17.753369999999727,False
st-croix-virgin-islands-virgin-islands-u-s-,"St. Croix, Virgin Islands, Virgin Islands (U.S.)",-64.8194110959771,17.77186426252591,False
monrovia-liberia,"Monrovia, Liberia",-10.79718374082979,6.300076440551201,False
abidjan-cte-divoire,"Abidjan, Côte d'Ivoire",-4.026241271803983,5.323518612555771,False
cotonou-benin,"Cotonou, Benin",2.43991625688431,6.356578143137007,False
libreville-gabon,"Libreville, Gabon",9.454364412783434,0.394268790397072,False
muanda-congo-dem-rep-,"Muanda, Congo, Dem. Rep.",12.349870174080092,-5.933359258652115,False
pointe-noire-congo-rep-,"Pointe-Noire, Congo, Rep.",11.863640049779946,-4.779091572143155,False
lome-togo,"Lome, Togo",1.227807740553492,6.126007437636297,False
praia-cape-verde,"Praia, Cape Verde",-23.521246992608987,14.923010648471926,False
el-goro-canary-islands-spain,"El Goro, Canary Islands, Spain",-15.398742981042082,27.959398125393665,False
guningtou-taiwan,"Guningtou, Taiwan",118.30711933172064,24.476142461748875,False
lake-ci-taiwan,"Lake Ci, Taiwan",118.28973653153483,24.45552056717078,False
bata-equatorial-guinea,"Bata, Equatorial Guinea",9.768231377937187,1.860069534049234,False
dadeng-island-china,"Dadeng Island, China",118.30096699232894,24.55673096336322,False
fuzhou-china,"Fuzhou, China",119.61855638196424,25.78006638728176,False
tanjung-bemban-indonesia,"Tanjung Bemban, Indonesia",104.13310593522472,1.17320547147447,False
liepaja-latvia,"Liepaja, Latvia",21.011289819499044,56.50818700923447,False
kotka-finland,"Kotka, Finland",26.88355128453393,60.5010413821721,False
helsinki-finland,"Helsinki, Finland",24.932478447942366,60.17107541825205,False
stavsnas-sweden,"Stavsnas, Sweden",18.688335038692102,59.29277953886518,False
mariehamn-finland,"Mariehamn, Finland",19.937853079931752,60.11383725176352,False
haradsholm-finland,"Haradsholm, Finland",22.30210921757059,60.300969420291864,False
tallinn-estonia,"Tallinn, Estonia",24.752400450511306,59.43619967386813,False
stockholm-sweden,"Stockholm, Sweden",18.062854408198472,59.33220864029587,False
toamasina-madagascar,"Toamasina, Madagascar",49.4003322084351,-18.146178330153365,False
sainte-marie-runion,"Sainte Marie, Réunion",55.5499372269983,-20.89737367686448,False
terre-rouge-mauritius,"Terre Rouge, Mauritius",57.510092088405194,-20.077808728343975,False
penmarch-france,"Penmarch, France",-4.338692222335817,47.811315015459364,False
nouakchott-mauritania,"Nouakchott, Mauritania",-15.978283586115094,18.083870571147802,False
banjul-gambia,"Banjul, Gambia",-16.58135933076553,13.455945272538813,False
conakry-guinea,"Conakry, Guinea",-13.70382230673977,9.513624453698883,False
yzerfontein-south-africa,"Yzerfontein, South Africa",18.15553012379608,-33.34822369818516,False
swakopmund-namibia,"Swakopmund, Namibia",14.528091287257743,-22.678326281671723,False
limbe-cameroon,"Limbe, Cameroon",9.208466149480143,4.014515699202046,False
oran-algeria,"Oran, Algeria",-0.641966325506066,35.701644687598005,False
valencia-spain,"Valencia, Spain",-0.376976278852502,39.468309046511735,False
luanda-angola,"Luanda, Angola",13.23502579702745,-8.812854559863949,False
kribi-cameroon,"Kribi, Cameroon",9.910418777210333,2.932917598068574,False
derna-libya,"Derna, Libya",22.639218353759222,32.76355277517541,False
chania-greece,"Chania, Greece",24.01216659989987,35.51180510130388,False
harbour-view-jamaica,"Harbour View, Jamaica",-76.71686360521018,17.949676769482377,False
haina-dominican-republic,"Haina, Dominican Republic",-70.16183895197608,18.698998571766964,False
nanny-cay-virgin-islands-u-k-,"Nanny Cay, Virgin Islands (U.K.)",-64.5972432846129,18.414781849275833,False
nyali-kenya,"Nyali, Kenya",39.70004611145872,-4.050503576490907,False
kaweni-mayotte,"Kaweni, Mayotte",45.16586255192312,-12.817103777696085,False
guanyin-mountain-china,"Guanyin Mountain, China",118.18895535292904,24.493917245738405,False
holyhead-united-kingdom,"Holyhead, United Kingdom",-4.630391234443445,53.30603695420273,False
kuwait-city-kuwait,"Kuwait City, Kuwait",47.97474728083281,29.37401624369425,False
bushehr-iran,"Bushehr, Iran",50.842713999138304,28.970010723820973,False
shantou-china,"Shantou, China",116.67547986258927,23.354554663214007,False
breivika-norway,"Breivika, Norway",16.553187508910593,68.73504741252802,False
longyearbyen-svalbard-norway,"Longyearbyen, Svalbard, Norway",15.648793618341642,78.21852706841459,False
pentaskhinos-cyprus,"Pentaskhinos, Cyprus",33.603566055263556,34.82848058540633,False
coln-panama,"Colón, Panama",-79.90002785413272,9.3537196548148,False
koobrzeg-poland,"Kołobrzeg, Poland",15.574867889461414,54.17234594764527,False
ystad-sweden,"Ystad, Sweden",13.828287095505607,55.43133306942637,False
gedser-denmark,"Gedser, Denmark",11.928972034748147,54.57634945132528,False
sandymount-ireland,"Sandymount, Ireland",-6.215448705323909,53.331420488921665,False
punto-fijo-venezuela,"Punto Fijo, Venezuela",-70.20436821872299,11.708601794141522,False
wada-japan,"Wada, Japan",140.01677192114903,35.03584970765731,False
lynnwood-wa-united-states,"Lynnwood, WA, United States",-122.31585473995688,47.82399565289682,False
melkbosstrand-south-africa,"Melkbosstrand, South Africa",18.44576429319144,-33.72721429783116,False
barranquilla-colombia,"Barranquilla, Colombia",-74.77975560247559,10.94046235659719,False
los-angeles-ca-united-states,"Los Angeles, CA, United States",-118.24534981104084,34.05339441974166,False
toyohashi-japan,"Toyohashi, Japan",137.39157846836073,34.76905869474041,False
pedersker-denmark,"Pedersker, Denmark",14.992153458511764,55.03092522192895,False
emi-japan,"Emi, Japan",140.0611078272411,35.06238218890678,False
alta-vista-canary-islands-spain,"Alta Vista, Canary Islands, Spain",-15.699963470779627,27.999500527830264,False
cacuaco-angola,"Cacuaco, Angola",13.372330387259586,-8.776676133719656,False
douala-cameroon,"Douala, Cameroon",9.70631735929773,4.047149594894643,False
kochi-india,"Kochi, India",76.2695514552781,9.938085366963655,False
baie-jacotet-mauritius,"Baie Jacotet, Mauritius",57.48538507465786,-20.473998881300506,False
saint-paul-runion,"Saint Paul, Réunion",55.27913663758484,-21.000248532786777,False
hawksbill-bahamas,"Hawksbill, Bahamas",-78.73684508439224,26.51690828149035,False
cancn-mexico,"Cancún, Mexico",-86.76755228598918,21.095724564801927,False
belize-city-belize,"Belize City, Belize",-88.18161378425482,17.49554695903865,False
logi-russia,"Logi, Russia",28.499858733276664,59.79988465730388,False
maiquetia-venezuela,"Maiquetia, Venezuela",-66.96032754808184,10.599398382983578,False
el-djamila-algeria,"El Djamila, Algeria",2.901439367437128,36.80021914596024,False
funningsfjordur-faroe-islands,"Funningsfjordur, Faroe Islands",-6.928143512944177,62.24410742927245,False
seydisfjordur-iceland,"Seydisfjordur, Iceland",-14.018031068526327,65.25134493671578,False
puerto-limon-costa-rica,"Puerto Limon, Costa Rica",-83.0376721157713,9.988605692364448,False
plerin-france,"Plerin, France",-2.76808786621663,48.534742361946115,False
porto-rafti-greece,"Porto Rafti, Greece",24.011428,37.888177999999506,False
syros-greece,"Syros, Greece",24.936036453932804,37.441582605439635,False
athens-greece,"Athens, Greece",23.73628788908491,37.97607760623158,False
kilmore-quay-ireland,"Kilmore Quay, Ireland",-6.584100787917268,52.17458459780514,False
oxwich-bay-united-kingdom,"Oxwich Bay, United Kingdom",-4.169600545246942,51.557783405563,False
north-miami-beach-fl-united-states,"North Miami Beach, FL, United States",-80.16238118390437,25.932943369736446,False
katthammarsvik-sweden,"Katthammarsvik, Sweden",18.845275728923742,57.43103874071341,False
fukuoka-japan,"Fukuoka, Japan",130.40164201384718,33.590296341247516,False
caves-point-bahamas,"Caves Point, Bahamas",-77.45299589622708,25.068453472867645,False
current-bahamas,"Current, Bahamas",-76.7876643363042,25.407832959532634,False
sandy-point-bahamas,"Sandy Point, Bahamas",-77.39952913722843,26.02520898623078,False
highbridge-united-kingdom,"Highbridge, United Kingdom",-2.975021313373071,51.2222247152995,False
bilbao-spain,"Bilbao, Spain",-2.946163911940864,43.26834394430466,False
el-mdano-canary-islands-spain,"El Médano, Canary Islands, Spain",-16.538585923566604,28.04665565421597,False
ttouan-morocco,"Tétouan, Morocco",-5.391816476292676,35.56592071383522,False
tulum-mexico,"Tulum, Mexico",-87.46359671477977,20.212553001324675,False
cat-island-bahamas,"Cat Island, Bahamas",-75.52589765202663,24.403328545640797,False
paddington-nsw-australia,"Paddington, NSW, Australia",151.22867804102958,-33.882122576911726,False
oxford-falls-nsw-australia,"Oxford Falls, NSW, Australia",151.24508427940717,-33.73738646442723,False
tumon-bay-guam,"Tumon Bay, Guam",144.80055759477045,13.513588412077038,False
geoje-south-korea,"Geoje, South Korea",128.6211668646306,34.89432230348712,False
vero-beach-fl-united-states,"Vero Beach, FL, United States",-80.39426578526016,27.638389595699074,False
eight-mile-rock-bahamas,"Eight-Mile Rock, Bahamas",-78.80286066262623,26.539625615887893,False
mazatln-mexico,"Mazatlán, Mexico",-106.42186575526726,23.199540284207416,False
puerto-cabezas-nicaragua,"Puerto Cabezas, Nicaragua",-83.39392186340065,14.021605416550207,False
chongming-china,"Chongming, China",121.39520308159317,31.619883221433906,False
bandon-or-united-states,"Bandon, OR, United States",-124.40823607019432,43.11855671756466,False
coro-venezuela,"Coro, Venezuela",-69.67781829876685,11.402807398422437,False
puerto-cabello-venezuela,"Puerto Cabello, Venezuela",-68.00958217587402,10.47812721955833,False
puerto-la-cruz-venezuela,"Puerto La Cruz, Venezuela",-64.64487508680698,10.202538298184441,False
cuman-venezuela,"Cumaná, Venezuela",-64.18211906697175,10.454299429434665,False
porlamar-venezuela,"Porlamar, Venezuela",-63.847610026597096,10.955251673780337,False
carpano-venezuela,"Carúpano, Venezuela",-63.25052793004462,10.66679985529808,False
maracaibo-venezuela,"Maracaibo, Venezuela",-71.5983857858748,10.688212118052798,False
cabimas-venezuela,"Cabimas, Venezuela",-71.45109585115439,10.395952645405428,False
chichiriviche-venezuela,"Chichiriviche, Venezuela",-68.28449653190309,10.928572840410887,False
higuerote-venezuela,"Higuerote, Venezuela",-66.09810892060456,10.480347852296964,False
tong-fuk-china,"Tong Fuk, China",113.93212243100953,22.22738364829369,False
bellport-ny-united-states,"Bellport, NY, United States",-72.93781354794966,40.75554434597573,False
puerto-viejo-venezuela,"Puerto Viejo, Venezuela",-67.02995640500605,10.611204913055875,False
tolu-colombia,"Tolu, Colombia",-75.55856364451064,9.49629970522144,False
half-moon-bay-cayman-islands,"Half Moon Bay, Cayman Islands",-81.16677500363237,19.28295827240884,False
skewjack-united-kingdom,"Skewjack, United Kingdom",-5.675068228759502,50.06356023166617,False
lena-point-ak-united-states,"Lena Point, AK, United States",-134.74729124591073,58.55094319826626,False
whittier-ak-united-states,"Whittier, AK, United States",-148.68473864788308,60.77292972367666,False
krdla-estonia,"Kärdla, Estonia",22.738046408748538,59.000859927788326,False
chennai-india,"Chennai, India",80.24308379664043,13.06348539106232,False
tirat-carmel-israel,"Tirat Carmel, Israel",34.97190100000024,32.76170000000019,False
istanbul-turkey,"Istanbul, Turkey",28.98608885757663,41.040611420515305,False
sochi-russia,"Sochi, Russia",39.725827343195164,43.61550412193386,False
juneau-ak-united-states,"Juneau, AK, United States",-134.40686179957416,58.29950660150375,False
doha-qatar,"Doha, Qatar",51.51937367603625,25.294340911551398,False
manama-bahrain,"Manama, Bahrain",50.57581965695888,26.228971616238493,False
lannion-france,"Lannion, France",-3.459933079231995,48.73025676356547,False
shirley-ny-united-states,"Shirley, NY, United States",-72.87223742252935,40.800283994912625,False
asilah-morocco,"Asilah, Morocco",-6.03576133261609,35.47077689497444,False
male-maldives,"Male, Maldives",73.4999245110579,4.166264250014505,False
nedonna-beach-or-united-states,"Nedonna Beach, OR, United States",-123.94007233934605,45.64373383133319,False
siboney-cuba,"Siboney, Cuba",-75.71237212930231,19.9636378462319,False
la-guaira-venezuela,"La Guaira, Venezuela",-66.8896244731685,10.60315396481653,False
crown-haven-bahamas,"Crown Haven, Bahamas",-77.82195315438533,26.912504093122344,False
riding-point-bahamas,"Riding Point, Bahamas",-78.15172399999949,26.70309200000016,False
anyer-indonesia,"Anyer, Indonesia",105.88390920888726,-6.073698909871739,False
ishikari-japan,"Ishikari, Japan",141.31540381368595,43.17117674741425,False
nevelsk-russia,"Nevelsk, Russia",141.85915342848875,46.68444926886588,False
helsingborg-sweden,"Helsingborg, Sweden",12.695866022723388,56.04384398259434,False
algiers-algeria,"Algiers, Algeria",3.031810368831078,36.76533572626506,False
al-ghaydah-yemen,"Al Ghaydah, Yemen",52.18236148761941,16.21038241802069,False
al-hudaydah-yemen,"Al Hudaydah, Yemen",42.954519999999896,14.797809999999796,False
port-sudan-sudan,"Port Sudan, Sudan",37.219676774825814,19.61556365090266,False
kokkini-greece,"Kokkini, Greece",19.92398590225538,39.753828327850364,False
trivandrum-india,"Trivandrum, India",76.9702345526576,8.798144205946052,False
unqui-costa-rica,"Unqui, Costa Rica",-84.45427267473842,9.525855992100668,False
noumea-new-caledonia,"Noumea, New Caledonia",166.43921414074313,-22.30332613468035,False
saeby-denmark,"Saeby, Denmark",10.516570691556621,57.330828814195215,False
helsingr-denmark,"Helsingør, Denmark",12.592155158693062,56.030436808568545,False
dragor-denmark,"Dragor, Denmark",12.670182447167821,55.59353552411722,False
bunkeflostand-sweden,"Bunkeflostand, Sweden",12.918717427353373,55.55680878388793,False
tuborg-denmark,"Tuborg, Denmark",12.545573160442244,55.72195316407595,False
barsebck-sweden,"Barsebäck, Sweden",12.955436151341473,55.770378890641,False
ballygrangans-ireland,"Ballygrangans, Ireland",-6.558807837085033,52.18407589401448,False
ballinesker-ireland,"Ballinesker, Ireland",-6.364862661977602,52.401459561554596,False
blackpool-united-kingdom,"Blackpool, United Kingdom",-3.05075368159855,53.80866015617716,False
punta-carnero-ecuador,"Punta Carnero, Ecuador",-80.91443143239492,-2.272915471022624,False
mancora-peru,"Mancora, Peru",-81.0537868024245,-4.1540461191663,False
ponta-delgada-portugal,"Ponta Delgada, Portugal",-25.668755236919015,37.73921676257312,False
kenai-ak-united-states,"Kenai, AK, United States",-151.2597856518206,60.5529093819705,False
kurilsk-russia,"Kurilsk, Russia",147.88148802939835,45.08668134949964,False
yuzhno-kurilsk-russia,"Yuzhno Kurilsk, Russia",145.85861348585973,44.03452277512195,False
krabozavodskoye-russia,"Krabozavodskoye, Russia",146.7472359032252,43.793619741897466,False
kodiak-ak-united-states,"Kodiak, AK, United States",-152.39528289429848,57.79413583493922,False
seward-ak-united-states,"Seward, AK, United States",-149.44313654812672,60.11218885428943,False
narrow-cape-ak-united-states,"Narrow Cape, AK, United States",-152.32916965988372,57.42683949335291,False
vladivostok-russia,"Vladivostok, Russia",131.91075500000053,43.154616000000395,False
teriberka-russia,"Teriberka, Russia",35.114214552955936,69.18399665130558,False
amderma-russia,"Amderma, Russia",61.663700000000304,69.7511999999999,False
tiksi-russia,"Tiksi, Russia",128.8645,71.6375,False
pevek-russia,"Pevek, Russia",170.30700000000036,69.7029,False
anadyr-russia,"Anadyr, Russia",177.50214600000047,64.727191,False
petropavlovsk-kamchatsky-russia,"Petropavlovsk-Kamchatsky, Russia",158.64999999999947,53.016667,False
yuzhno-sakhalinsk-russia,"Yuzhno-Sakhalinsk, Russia",142.7261960000007,46.94897100000021,False
dikson-russia,"Dikson, Russia",80.531,73.50769999999989,False
nahodka-russia,"Nahodka, Russia",132.89126663453993,42.83453251562785,False
joetsu-japan,"Joetsu, Japan",138.23608019999975,37.14784770000004,False
dumpton-gap-united-kingdom,"Dumpton Gap, United Kingdom",1.439331028208309,51.358582140301266,False
bredene-belgium,"Bredene, Belgium",2.961888543364318,51.24638508954541,False
kungsbacka-sweden,"Kungsbacka, Sweden",12.07623755542388,57.48748132890355,False
halul-island-qatar,"Halul Island, Qatar",52.42025194409558,25.668564866048857,False
das-island-united-arab-emirates,"Das Island, United Arab Emirates",52.86595475335555,25.152635742226693,False
beirut-lebanon,"Beirut, Lebanon",35.485205347291476,33.89247448375563,False
tartous-syria,"Tartous, Syria",35.89780271125367,34.891704567154335,False
jask-iran,"Jask, Iran",57.79739657237602,25.681238922769957,False
saida-lebanon,"Saida, Lebanon",35.386279636121465,33.4501912731296,False
cayman-brac-cayman-islands,"Cayman Brac, Cayman Islands",-79.87764017468034,19.69033315700396,False
zandvoort-netherlands,"Zandvoort, Netherlands",4.527219465719253,52.3704061705303,False
pevensey-bay-united-kingdom,"Pevensey Bay, United Kingdom",0.366675538087496,50.81901885178741,False
ses-covetes-spain,"Ses Covetes, Spain",2.970970568180556,39.35454015029774,False
itoshima-japan,"Itoshima, Japan",130.1505039999998,33.59754899999952,False
pohang-south-korea,"Pohang, South Korea",129.55887100000024,35.99041299999981,False
kitakyushu-japan,"Kitakyushu, Japan",131.03201266103676,33.83928059318515,False
dunnet-bay-united-kingdom,"Dunnet Bay, United Kingdom",-3.346212456667815,58.615311733571986,False
harbour-pointe-wa-united-states,"Harbour Pointe, WA, United States",-122.30218287464227,47.88621453431034,False
ganaveh-iran,"Ganaveh, Iran",50.52113219569988,29.57074954758684,False
toliara-madagascar,"Toliara, Madagascar",43.663129241473605,-23.354761383307334,False
saint-maarten-sint-maarten,"Saint Maarten, Sint Maarten",-63.07370920764874,18.031041063586688,False
tuticorine-india,"Tuticorine, India",78.14513606409648,8.802197481673504,False
ventspils-latvia,"Ventspils, Latvia",21.569980829967154,57.38953114332276,False
farosund-sweden,"Farosund, Sweden",19.055334173866473,57.8629804561028,False
al-safat-kuwait,"Al Safat, Kuwait",47.97650509208753,29.3699313067502,False
khasab-oman,"Khasab, Oman",56.24681173332482,26.181306905191125,False
annaba-algeria,"Annaba, Algeria",7.755439835067562,36.902343529231146,False
